time,avg_queue_time_a,avg_queue_time_b,avg_wait_time,avg_wait_person,avg_wait_person_a,avg_wait_person_b,total_agts,time_in_park,time_in_queue,average_score,average_profits,average_profits_a,average_profits_b
1792.8829999998695,8.333333333333334,3,5.666666666666667,0.2236842105263158,0.16447368421052633,0.05921052631578947,10737,27.274877501020843,12.69299033619164,116.58986842105266,5.7105263157894735,2.986842105263158,1.7763157894736843
1793.383899999868,8.333333333333334,3,5.666666666666667,0.2236842105263158,0.16447368421052633,0.05921052631578947,10739,27.275195618153386,12.693604136898685,115.70747807017544,5.578947368421052,3.1184210526315788,1.7236842105263157
1793.8811999998688,8.333333333333334,3,5.666666666666667,0.21935483870967742,0.16129032258064516,0.05806451612903226,10742,27.275195618153386,12.693604136898685,115.4034623655914,5.470967741935484,3.3806451612903228,1.832258064516129
1794.3825999998694,5,6,5.5,0.22297297297297297,0.10135135135135136,0.12162162162162163,10745,27.28509380097881,12.702001767264818,117.57349099099099,5.716216216216216,2.27027027027027,2.2027027027027026
1794.8819999998695,5,4,4.5,0.1875,0.10416666666666667,0.08333333333333333,10748,27.286758363049778,12.702998811343184,116.23243055555557,5.819444444444445,3.3055555555555554,2.486111111111111
1795.3826999998691,5,4,4.5,0.18620689655172415,0.10344827586206896,0.08275862068965517,10749,27.286758363049778,12.702998811343184,116.1204827586207,5.779310344827586,2.717241379310345,2.537931034482759
1795.8822999998692,6.666666666666667,3,4.833333333333333,0.20279720279720279,0.13986013986013987,0.06293706293706294,10755,27.281410974244142,12.697984322508397,114.51160839160838,5.7622377622377625,2.4195804195804196,2.769230769230769
1796.3823999998685,8.333333333333334,3,5.666666666666667,0.22972972972972974,0.16891891891891891,0.060810810810810814,10760,27.281410974244142,12.697984322508397,114.02135135135133,5.5675675675675675,2.364864864864865,2.72972972972973
1796.8800999998693,8.333333333333334,4,6.166666666666667,0.24025974025974026,0.16233766233766234,0.07792207792207792,10766,27.281410974244142,12.697984322508397,113.4750649350649,5.35064935064935,2.4805194805194803,2.5194805194805197
1797.3819999998698,8.333333333333334,6,7.166666666666667,0.2792207792207792,0.16233766233766234,0.11688311688311688,10772,27.27670024761713,12.694454055154166,111.89690476190476,5.12987012987013,2.3896103896103895,2.5844155844155843
1797.8819999998698,8.333333333333334,4,6.166666666666667,0.24503311258278146,0.16556291390728478,0.07947019867549669,10776,27.27363173957276,12.691936249576127,112.51401766004412,5.337748344370861,2.7417218543046356,2.3046357615894038
1798.3828999998682,8.333333333333334,4,6.166666666666667,0.23870967741935484,0.16129032258064516,0.07741935483870968,10780,27.27363173957276,12.691936249576127,112.19107526881717,5.2,2.670967741935484,2.1032258064516127
1798.8798999998683,8.333333333333334,3,5.666666666666667,0.21935483870967742,0.16129032258064516,0.05806451612903226,10780,27.27363173957276,12.691936249576127,113.52374193548386,5.406451612903226,2.7483870967741937,1.3548387096774193
1799.3820999998695,5,4,4.5,0.17763157894736842,0.09868421052631579,0.07894736842105263,10784,27.271078580868167,12.689417505336992,116.2618640350877,5.828947368421052,2.0789473684210527,1.7236842105263157
1799.8786999998688,5,4,4.5,0.18,0.1,0.08,10786,27.2756935270806,12.692798834806759,114.65368888888887,5.546666666666667,2.96,2.013333333333333
1800.3822999998686,5,5,5,0.20270270270270271,0.10135135135135136,0.10135135135135136,10791,27.277101949634456,12.693507988085566,113.36207207207204,5.0675675675675675,2.8513513513513513,1.7162162162162162
1800.882399999868,6.666666666666667,4,5.333333333333333,0.2206896551724138,0.13793103448275862,0.08275862068965517,10792,27.279340912166745,12.696224116930573,115.8048275862069,5.517241379310345,3.075862068965517,2.0965517241379312
1801.3800999998696,6.666666666666667,4,5.333333333333333,0.21333333333333335,0.13333333333333333,0.08,10797,27.279340912166745,12.696224116930573,115.278,5.333333333333333,2.973333333333333,2.36
1801.8825999998696,6.666666666666667,4,5.333333333333333,0.2077922077922078,0.12987012987012986,0.07792207792207792,10801,27.279340912166745,12.696224116930573,115.46056277056277,5.324675324675325,2.7012987012987013,2.116883116883117
1802.3824999998699,6.666666666666667,4,5.333333333333333,0.20512820512820512,0.1282051282051282,0.07692307692307693,10804,27.27810480733449,12.695185899387665,114.76239316239314,5.1923076923076925,2.717948717948718,2.1666666666666665
1802.8804999998702,8.333333333333334,4,6.166666666666667,0.22839506172839505,0.15432098765432098,0.07407407407407407,10810,27.27810480733449,12.695185899387665,114.21563786008228,5,2.7777777777777777,1.9382716049382716
1803.3818999998687,8.333333333333334,4,6.166666666666667,0.22839506172839505,0.15432098765432098,0.07407407407407407,10812,27.27584644004736,12.693431422289867,113.40041152263373,4.888888888888889,2.6666666666666665,1.7037037037037037
1803.8827999998691,10,4,7,0.25925925925925924,0.18518518518518517,0.07407407407407407,10813,27.274820752164512,12.692292343073591,114.75921810699586,5.098765432098766,3.0617283950617282,1.6666666666666667
1804.3833999998685,6.666666666666667,4,5.333333333333333,0.2,0.125,0.075,10813,27.274673699871514,12.691648069250014,119.47277083333331,5.775,2.55,2.1625
1804.8826999998687,6.666666666666667,5,5.833333333333333,0.22580645161290322,0.12903225806451613,0.0967741935483871,10817,27.26737272389448,12.684372149589542,116.75410752688171,5.509677419354839,2.761290322580645,2.1032258064516127
1805.3790999998691,8.333333333333334,6,7.166666666666667,0.2847682119205298,0.16556291390728478,0.11920529801324503,10819,27.257607374392236,12.678616288492707,116.038940397351,5.496688741721854,2.5298013245033113,2.2119205298013247
1805.8821999998686,6.666666666666667,6,6.333333333333333,0.2585034013605442,0.1360544217687075,0.12244897959183673,10821,27.25563767675747,12.677405419999326,115.42263038548755,5.659863945578231,2.54421768707483,3.0476190476190474
1806.3827999998682,6.666666666666667,6,6.333333333333333,0.2550335570469799,0.1342281879194631,0.12080536912751678,10824,27.254548829047735,12.676661942363502,114.72114093959735,5.516778523489933,2.348993288590604,2.9798657718120807
1806.8796999998685,6.666666666666667,7,6.833333333333333,0.2751677852348993,0.1342281879194631,0.14093959731543623,10828,27.251993523578243,12.675086014976726,115.10170022371366,5.624161073825503,2.348993288590604,3.248322147651007
1807.382499999869,6.666666666666667,5,5.833333333333333,0.23026315789473684,0.13157894736842105,0.09868421052631579,10831,27.251993523578243,12.675086014976726,112.92278508771932,5.5131578947368425,2.6710526315789473,2.8421052631578947
1807.8809999998691,6.666666666666667,4,5.333333333333333,0.2077922077922078,0.12987012987012986,0.07792207792207792,10833,27.251993523578243,12.675086014976726,113.89497835497836,5.64935064935065,2.4415584415584415,2.4025974025974026
1808.3793999998675,8.333333333333334,4,6.166666666666667,0.23717948717948717,0.16025641025641027,0.07692307692307693,10836,27.250983169752793,12.674201490775406,113.22675213675214,5.512820512820513,2.5128205128205128,2.2948717948717947
1808.8790999998685,8.333333333333334,5,6.666666666666667,0.2484472049689441,0.15527950310559005,0.09316770186335403,10841,27.250983169752793,12.674201490775406,112.815983436853,5.341614906832298,2.7453416149068324,2.2732919254658386
1809.3824999998692,5,5,5,0.18867924528301888,0.09433962264150944,0.09433962264150944,10842,27.253739294625415,12.675901948883944,118.46876310272536,5.937106918238993,1.7232704402515724,2.6666666666666665
1809.878599999869,5,6,5.5,0.2088607594936709,0.0949367088607595,0.11392405063291139,10848,27.255042285791315,12.67596954075272,116.05481012658225,5.493670886075949,2.2151898734177213,3
1810.3787999998683,5,4,4.5,0.17088607594936708,0.0949367088607595,0.0759493670886076,10848,27.255042285791315,12.67596954075272,118.10242616033756,5.772151898734177,2.5443037974683542,2.9873417721518987
1810.8818999998682,6.666666666666667,5,5.833333333333333,0.22012578616352202,0.12578616352201258,0.09433962264150944,10851,27.25251473808322,12.67378810847229,120.53607966457021,6.113207547169812,1.8616352201257862,3.106918238993711
1811.3790999998694,6.666666666666667,6,6.333333333333333,0.2331288343558282,0.12269938650306748,0.11042944785276074,10856,27.25116882241985,12.672817299919158,119.5438445807771,5.96319018404908,1.9877300613496933,3.2883435582822087
1811.8820999998693,6.666666666666667,6,6.333333333333333,0.2289156626506024,0.12048192771084337,0.10843373493975904,10859,27.25116882241985,12.672817299919158,119.19064257028113,5.855421686746988,2.5180722891566263,3.1566265060240966
1812.3807999998685,8.333333333333334,6,7.166666666666667,0.26380368098159507,0.15337423312883436,0.11042944785276074,10863,27.248065461157708,12.670630029969354,118.30552147239261,5.791411042944786,2.1226993865030677,3.312883435582822
1812.8787999998685,8.333333333333334,6,7.166666666666667,0.27044025157232704,0.15723270440251572,0.11320754716981132,10865,27.260887856758227,12.683481421647816,117.66433962264149,5.572327044025157,2.1761006289308176,3.1320754716981134
1813.3794999998693,8.333333333333334,4,6.166666666666667,0.23125,0.15625,0.075,10866,27.260887856758227,12.683481421647816,119.58256249999997,5.9375,2.6375,2.975
1813.8813999998677,8.333333333333334,4,6.166666666666667,0.22699386503067484,0.15337423312883436,0.0736196319018405,10869,27.260887856758227,12.683481421647816,120.30198364008177,6.024539877300613,2.2699386503067487,2.4049079754601226
1814.3823999998674,5,4,4.5,0.17763157894736842,0.09868421052631579,0.07894736842105263,10870,27.24751243781097,12.67296624983192,120.26581140350874,6.4868421052631575,1.986842105263158,2.736842105263158
